2023-11-08 08:08:03,500 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-11-08 08:34:09,364 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-11-08 18:57:39,036 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-11-12 10:02:27,441 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-11-14 07:33:53,739 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-11-19 08:16:27,914 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-11-19 08:16:32,047 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Updating Gradle version information cache failed. Using outdated cache.
2023-11-30 13:43:28,016 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-12-04 09:50:08,199 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-12-04 09:53:32,831 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.4/maven-archetype-quickstart-1.4.pom
2023-12-04 09:53:36,098 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.4/maven-archetype-quickstart-1.4.pom
2023-12-04 09:53:36,319 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.4/maven-archetype-bundles-1.4.pom
2023-12-04 09:53:37,170 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.4/maven-archetype-bundles-1.4.pom
2023-12-04 09:53:37,436 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/33/maven-parent-33.pom
2023-12-04 09:53:40,266 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/33/maven-parent-33.pom
2023-12-04 09:53:40,360 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/21/apache-21.pom
2023-12-04 09:53:40,803 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/21/apache-21.pom
2023-12-04 09:53:40,939 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.4/maven-archetype-quickstart-1.4.jar
2023-12-04 09:53:41,248 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.4/maven-archetype-quickstart-1.4.jar
2023-12-04 09:55:19,938 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755 [623])
2023-12-04 09:55:19,943 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755
2023-12-04 09:55:19,944 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\aether-connector-okhttp-0.17.8.jar
2023-12-04 09:55:19,945 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\aopalliance-1.0.jar
2023-12-04 09:55:19,946 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\commons-lang3-3.12.0.jar
2023-12-04 09:55:19,947 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\guice-5.1.0.jar
2023-12-04 09:55:19,948 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\jansi-2.4.0.jar
2023-12-04 09:55:19,949 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-artifact-3.9.4.jar
2023-12-04 09:55:19,950 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-builder-support-3.9.4.jar
2023-12-04 09:55:19,952 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-compat-3.9.4.jar
2023-12-04 09:55:19,953 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-core-3.9.4.jar
2023-12-04 09:55:19,954 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-embedder-3.9.4.jar
2023-12-04 09:55:19,955 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-3.9.4.jar
2023-12-04 09:55:19,956 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-builder-3.9.4.jar
2023-12-04 09:55:19,957 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-plugin-api-3.9.4.jar
2023-12-04 09:55:19,957 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-repository-metadata-3.9.4.jar
2023-12-04 09:55:19,958 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-api-1.9.14.jar
2023-12-04 09:55:19,959 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-connector-basic-1.9.14.jar
2023-12-04 09:55:19,959 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-impl-1.9.14.jar
2023-12-04 09:55:19,962 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-named-locks-1.9.14.jar
2023-12-04 09:55:19,963 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-provider-3.9.4.jar
2023-12-04 09:55:19,964 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-spi-1.9.14.jar
2023-12-04 09:55:19,965 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-transport-wagon-1.9.14.jar
2023-12-04 09:55:19,966 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-util-1.9.14.jar
2023-12-04 09:55:19,967 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-3.9.4.jar
2023-12-04 09:55:19,967 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-builder-3.9.4.jar
2023-12-04 09:55:19,968 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-shared-utils-3.3.4.jar
2023-12-04 09:55:19,969 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okhttp-3.14.1.jar
2023-12-04 09:55:19,972 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okio-1.17.3.jar
2023-12-04 09:55:19,973 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-12-04 09:55:19,974 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-12-04 09:55:19,975 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-build-api-0.0.7.jar
2023-12-04 09:55:19,976 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-cipher-2.0.jar
2023-12-04 09:55:19,977 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-classworlds-2.7.0.jar
2023-12-04 09:55:19,978 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-component-annotations-2.1.0.jar
2023-12-04 09:55:19,979 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-interpolation-1.26.jar
2023-12-04 09:55:19,980 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-sec-dispatcher-2.0.jar
2023-12-04 09:55:19,981 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-utils-3.5.1.jar
2023-12-04 09:55:19,982 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-file-3.5.3.jar
2023-12-04 09:55:19,983 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-provider-api-3.5.3.jar
2023-12-04 09:55:19,989 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.2.jre [12])
2023-12-04 09:55:19,991 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\com.google.guava_32.1.2.jre.jar
2023-12-04 09:55:19,991 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.9 [984])
2023-12-04 09:55:19,992 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\slf4j.api_2.0.9.jar
2023-12-04 09:55:19,993 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [38])
2023-12-04 09:55:19,994 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-12-04 09:55:19,995 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [36])
2023-12-04 09:55:19,996 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2023-12-04 09:55:19,997 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.5.0 [73])
2023-12-04 09:55:19,998 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\org.apache.commons.cli_1.5.0.jar
2023-12-04 09:55:19,999 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [14])
2023-12-04 09:55:20,000 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ADMIN\.p2\pool\plugins\com.google.guava.failureaccess_1.0.1.jar
2023-12-04 09:55:20,081 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\ADMIN\AppData\Local\Temp\m2e-archetypeGenerator4253379042583582629":
2023-12-04 09:55:20,093 [Worker-1: Launching mavenrun-3e8c24c7-47c7-4d96-9e27-9b1e53135231] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=OHRM_CUCUMBER -DartifactId=OHRM_CUCUMBER -Dversion=0.0.1-SNAPSHOT -Dpackage=OHRM_CUCUMBER.OHRM_CUCUMBER -DoutputDirectory=C:\Users\ADMIN\Desktop\OrangeHRMApplication -Dstyle.color=always -U archetype:generate
2023-12-04 10:07:04,184 [Worker-0: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\ADMIN\Desktop\OrangeHRMApplication\OHRM_CUCUMBER\pom.xml
2023-12-04 10:07:06,000 [Worker-0: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.1.0/maven-clean-plugin-3.1.0.jar
